浙江卫视4K,#http://101.35.240.114:88/live.php?id=浙江卫视4K
优漫卡通 (576p),http://183.207.249.15/PLTV/4/224/3221225933/index.m3u8
http://119.131.24.84:9003/udp/239.77.0.246:5146
#EXTINF:-1,tvg-name="广东综艺4k" group-title="广东", 广东综艺4k
公共新闻频道,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/jstv/jsgonggong/600/index.m3u8?msisdn=202602070002100d578c6a1bfa44dd9f8f08598be1b0a7&mdspid=&spid=699067&netType=0&sid=5500260520&pid=2028597139&timestamp=20260207000210&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064693&ParentNodeID=-99&assertID=5500260520&client_ip=218.28.233.106&SecurityKey=20260207000210&promotionId=&mvid=5100186429&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=6638a6ac50baabeb1a05926de2ef55fa
神探狄仁杰第三部,http://www.douzhicloud.site:35455/huya/11342425
发现之旅 (576p),http://125.210.152.18:9090/live/FXZL_750.m3u8
http://119.131.24.84:9003/udp/239.77.0.245:5146
#EXTINF:-1,tvg-name="广东综艺4k" group-title="广东", 广东综艺4k
盐城新闻综合,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/ycxwzh/51/20250604/index.m3u8?msisdn=202602070002100b8dbe28198c4af4880d521750636c58&mdspid=&spid=699067&netType=0&sid=5500469360&pid=2028597139&timestamp=20260207000210&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731825&ParentNodeID=-99&assertID=5500469360&client_ip=218.28.233.106&SecurityKey=20260207000210&promotionId=&mvid=5102012617&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=4b7a528616facac382d70fce3fa4e802
爱情公寓,http://www.douzhicloud.site:35455/huya/11336726
吉林卫视 (2160p),http://118.81.195.79:9003/hls/34/index.m3u8
http://119.131.24.84:9003/udp/239.77.0.252:5146
#EXTINF:-1,tvg-name="广州综合" group-title="其他", 广州综合
泰州新闻综合,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/jstv/tzxinwenzonghe/600/index.m3u8?msisdn=20260207000210fcf9af382b3449a7bcbeb6f9b3106ac6&mdspid=&spid=699067&netType=0&sid=5500469354&pid=2028597139&timestamp=20260207000210&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731818&ParentNodeID=-99&assertID=5500469354&client_ip=218.28.233.106&SecurityKey=20260207000210&promotionId=&mvid=5102012615&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ab05915f615f470a925e7b1db472b2bd
亮剑,http://www.douzhicloud.site:35455/huya/30080238
和政电视台,http://117.156.28.119/270000001111/1110000149/index.m3u8
http://119.131.24.84:9003/udp/239.253.43.66:5146
#EXTINF:-1,tvg-name="广州综合高清" group-title="其他", 广州综合高清
宿迁新闻综合,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/jstv/sqxinwenzonghe/600/index.m3u8?msisdn=2026020700021018d30ed819e646bdb9ef503fbfed436a&mdspid=&spid=699067&netType=0&sid=5500469357&pid=2028597139&timestamp=20260207000210&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731832&ParentNodeID=-99&assertID=5500469357&client_ip=218.28.233.106&SecurityKey=20260207000210&promotionId=&mvid=5102012616&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c10a41ca9e15cb8be06bb28e36aba51f
雪豹,http://www.douzhicloud.site:35455/huya/29580970
四川妇女儿童 (720p) [Not 24/7],http://scgctvshow.sctv.com/hdlive/sctv7/index.m3u8
http://119.131.24.84:9003/udp/239.253.43.71:5146
#EXTINF:-1,tvg-name="广州新闻" group-title="其他", 广州新闻
徐州新闻综合,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/jstv/xzxinwenzonghe/600/index.m3u8?msisdn=20260207000210f630c40ebeac415f845e575676346a93&mdspid=&spid=699067&netType=0&sid=5500469368&pid=2028597139&timestamp=20260207000210&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=639731747&ParentNodeID=-99&assertID=5500469368&client_ip=218.28.233.106&SecurityKey=20260207000210&promotionId=&mvid=5102012620&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b97d0df5f882d7f8863059035494249a
特种兵之火凤凰,http://www.douzhicloud.site:35455/huya/29982636
天津卫视 (1080p),http://39.134.115.163:8080/PLTV/88888910/224/3221225698/index.m3u8
http://119.131.24.84:9003/udp/239.253.43.67:5146
#EXTINF:-1,tvg-name="广州新闻高清" group-title="其他", 广州新闻高清
优漫卡通频道,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/jstv/ymkt/600/index.m3u8?msisdn=20260207000211cb3b7cca63bb4adaaf91e9508d1cfeb9&mdspid=&spid=699067&netType=0&sid=5500260553&pid=2028597139&timestamp=20260207000211&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064703&ParentNodeID=-99&assertID=5500260553&client_ip=218.28.233.106&SecurityKey=20260207000211&promotionId=&mvid=5100186455&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a4e7fd88b657c6f10e3f8de6fc890c69
士兵突击,http://www.douzhicloud.site:35455/huya/11342430
女性时尚 (576p),http://223.110.245.169/PLTV/4/224/3221227026/index.m3u8
http://119.131.24.84:9003/udp/239.253.43.72:5146
#EXTINF:-1,tvg-name="广州影视" group-title="其他", 广州影视
江阴新闻综合,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/jyxwzh/51/20250604/index.m3u8?msisdn=2026020700021149a05b2ecb554a2e8dd82eab98a13049&mdspid=&spid=699067&netType=0&sid=5910022177&pid=2028597139&timestamp=20260207000211&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=955227979&ParentNodeID=-99&assertID=5910022177&client_ip=218.28.233.106&SecurityKey=20260207000211&promotionId=&mvid=5900006705&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5c5746520c215a687479c4e4a5367842
笑傲江湖,http://www.douzhicloud.site:35455/huya/26355790
宁夏卫视 (576p) [Not 24/7],http://183.207.248.71/gitv/live1/G_NINGXIA/G_NINGXIA
http://119.131.24.84:9003/udp/239.253.43.68:5146
#EXTINF:-1,tvg-name="广州影视高清" group-title="其他", 广州影视高清
宜兴新闻综合,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/yxxwzh/51/20250604/index.m3u8?msisdn=20260207000211ff4de96ca99344ad9971d61c7109c81e&mdspid=&spid=699067&netType=0&sid=5910022179&pid=2028597139&timestamp=20260207000211&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=955227996&ParentNodeID=-99&assertID=5910022179&client_ip=218.28.233.106&SecurityKey=20260207000211&promotionId=&mvid=5900006707&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=864074d9488fa28610febf122fa06b1b
铁齿铜牙纪晓岚,http://www.douzhicloud.site:35455/huya/11342396
安徽卫视 (2160p),http://118.81.195.79:9003/hls/21/index.m3u8
http://119.131.24.84:9003/udp/239.253.43.73:5146
#EXTINF:-1,tvg-name="广州法治" group-title="其他", 广州法治
陕西银龄频道,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/sxylpd/51/20250804/index.m3u8?msisdn=202602070002110d3413fd4585497d97b3fdb25f84218a&mdspid=&spid=600572&netType=0&sid=5910022191&pid=2028597139&timestamp=20260207000211&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909362&ParentNodeID=-99&assertID=5910022191&client_ip=218.28.233.106&SecurityKey=20260207000211&promotionId=&mvid=5900006714&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=1f744e7558e990015260829335a2aebe
康熙王朝,http://www.douzhicloud.site:35455/huya/11352940
山东体育 (1080p) [Geo-blocked],http://livealone302.iqilu.com/iqilu/typd.m3u8
http://119.131.24.84:9003/udp/239.253.43.69:5146
#EXTINF:-1,tvg-name="广州法治高清" group-title="其他", 广州法治高清
陕西都市青春频道,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/sxdsqc/51/20250804/index.m3u8?msisdn=2026020700021186e3e011a27b48bf81f213bb3da46cb3&mdspid=&spid=600572&netType=0&sid=5910022190&pid=2028597139&timestamp=20260207000211&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909358&ParentNodeID=-99&assertID=5910022190&client_ip=218.28.233.106&SecurityKey=20260207000211&promotionId=&mvid=5900006713&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3a984f0dc40d2f5d419e0535755d748c
陈情令,http://www.douzhicloud.site:35455/huya/29465862
山东农科 (406p) [Geo-blocked],http://livealone302.iqilu.com/iqilu/nkpd.m3u8
http://119.131.24.84:9003/udp/239.253.43.74:5146
#EXTINF:-1,tvg-name="广州竞赛" group-title="其他", 广州竞赛
陕西秦腔频道,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/sxqqpd/51/20250804/index.m3u8?msisdn=20260207000211cca8d3cacaef4ac69fdfd7b27346fd72&mdspid=&spid=600572&netType=0&sid=5910022188&pid=2028597139&timestamp=20260207000211&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909303&ParentNodeID=-99&assertID=5910022188&client_ip=218.28.233.106&SecurityKey=20260207000211&promotionId=&mvid=5900006711&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=d2e151f58e9ed5b12fc5d616355f2f56
庆余年,http://www.douzhicloud.site:35455/huya/11352960
山东卫视 (720p),http://125.210.152.18:9090/live/SDWSHD_H265.m3u8
http://119.131.24.84:9003/udp/239.253.43.70:5146
#EXTINF:-1,tvg-name="广州竞赛高清" group-title="其他", 广州竞赛高清
陕西新闻资讯频道,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/sxxwzx/51/20250804/index.m3u8?msisdn=202602070002127d7a532b4fae43ab835d530895664669&mdspid=&spid=600572&netType=0&sid=5910022187&pid=2028597139&timestamp=20260207000212&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909289&ParentNodeID=-99&assertID=5910022187&client_ip=218.28.233.106&SecurityKey=20260207000212&promotionId=&mvid=5900006710&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3bca4ab3c5aff138d2b887f63d228554
鬼吹灯之精绝古城,http://www.douzhicloud.site:35455/huya/11352871
山东卫视 (1080p),http://39.134.115.163:8080/PLTV/88888910/224/3221225697/index.m3u8
http://119.131.24.84:9003/udp/239.253.43.75:5146
#EXTINF:-1,tvg-name="广视课堂 小学一" group-title="其他", 广视课堂 小学一
财富天下,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/cftx/51/20250804/index.m3u8?msisdn=20260207000212af338fc4ec9443b98e6d4ebc4480dd43&mdspid=&spid=600697&netType=0&sid=5910022193&pid=2028597139&timestamp=20260207000212&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956923159&ParentNodeID=-99&assertID=5910022193&client_ip=218.28.233.106&SecurityKey=20260207000212&promotionId=&mvid=5900006715&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=66751d3619de7e2d45f500ef21d7796c
鬼吹灯之怒晴湘西,http://www.douzhicloud.site:35455/huya/11602075
山东少儿 (406p) [Geo-blocked],http://livealone302.iqilu.com/iqilu/sepd.m3u8
http://119.131.24.84:9003/udp/239.253.43.76:5146
#EXTINF:-1,tvg-name="广视课堂 小学二" group-title="其他", 广视课堂 小学二
辽宁广播电视台公共频道,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/lngg/51/20251225/index.m3u8?msisdn=2026020700021216a7d3ef5821474a8d8f042bb2b37b96&mdspid=&spid=600697&netType=0&sid=5910022323&pid=2028597139&timestamp=20260207000212&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=962045223&ParentNodeID=-99&assertID=5910022323&client_ip=218.28.233.106&SecurityKey=20260207000212&promotionId=&mvid=5900006791&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=23ea16911db64ac79da6d39a597c046e
鬼吹灯之龙岭迷窟,http://www.douzhicloud.site:35455/huya/29465863
山东生活 (1080p) [Geo-blocked],http://livealone302.iqilu.com/iqilu/shpd.m3u8
http://119.131.24.84:9003/udp/239.253.43.77:5146
#EXTINF:-1,tvg-name="广视课堂 小学三" group-title="其他", 广视课堂 小学三
辽宁广播电视台生活频道,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/lnsh/51/20251225/index.m3u8?msisdn=20260207000212e8e5ecc51bea4398b25690b0b0fd9d74&mdspid=&spid=600697&netType=0&sid=5910022324&pid=2028597139&timestamp=20260207000212&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=962045226&ParentNodeID=-99&assertID=5910022324&client_ip=218.28.233.106&SecurityKey=20260207000212&promotionId=&mvid=5900006792&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3ea4c9fcb46a3a9261d68a0a58c808a0
鬼吹灯之云南虫谷,http://www.douzhicloud.site:35455/huya/11352898
山东综艺 (406p) [Geo-blocked],http://livealone302.iqilu.com/iqilu/zypd.m3u8
http://119.131.24.84:9003/udp/239.253.43.78:5146
#EXTINF:-1,tvg-name="广视课堂 小学四" group-title="其他", 广视课堂 小学四
辽宁广播电视台影视剧频道,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/lnysj/51/20251225/index.m3u8?msisdn=2026020700021203de11287a304193a0dcd38fe07f26c9&mdspid=&spid=600697&netType=0&sid=5910022326&pid=2028597139&timestamp=20260207000212&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=962067517&ParentNodeID=-99&assertID=5910022326&client_ip=218.28.233.106&SecurityKey=20260207000212&promotionId=&mvid=5900006789&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ccf81efdace94623d0f690f5e4e5026c
伪装者,http://www.douzhicloud.site:35455/yy/1354936244
山东齐鲁 (1080p) [Geo-blocked],http://livealone302.iqilu.com/iqilu/qlpd.m3u8
http://119.131.24.84:9003/udp/239.253.43.79:5146
#EXTINF:-1,tvg-name="广视课堂 小学五" group-title="其他", 广视课堂 小学五
宁夏广播电视台文旅频道,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/nxwl/51/20251225/index.m3u8?msisdn=2026020700021291c927c85c78413fa7d57cc1ec779f8c&mdspid=&spid=600697&netType=0&sid=5910022328&pid=2028597139&timestamp=20260207000212&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=962067523&ParentNodeID=-99&assertID=5910022328&client_ip=218.28.233.106&SecurityKey=20260207000212&promotionId=&mvid=5900006788&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ed9836e8e2b16b9a845d0b903958be80
西游记后传,http://www.douzhicloud.site:35455/yy/1353392400
山西卫视 (2160p),http://118.81.195.79:9003/hls/19/index.m3u8
http://119.131.24.84:9003/udp/239.253.43.80:5146
#EXTINF:-1,tvg-name="广视课堂 小学六" group-title="其他", 广视课堂 小学六
宁夏广播电视台经济频道,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/nxjj/51/20251225/index.m3u8?msisdn=20260207000212b4f5ae1747ee484f949111ed56809bd2&mdspid=&spid=600697&netType=0&sid=5910022327&pid=2028597139&timestamp=20260207000212&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=962067520&ParentNodeID=-99&assertID=5910022327&client_ip=218.28.233.106&SecurityKey=20260207000212&promotionId=&mvid=5900006787&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=8bc2accae5fd510de1fb9c8213753325
隋唐英雄传,http://www.douzhicloud.site:35455/yy/1352475619
广东卫视 (2160p),http://118.81.195.79:9003/hls/26/index.m3u8
http://119.131.24.84:9003/udp/239.253.43.81:5146
#EXTINF:-1,tvg-name="广视课堂 初一" group-title="其他", 广视课堂 初一
经典香港电影,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/virtuallive/5100180869/150/index.m3u8?msisdn=202602070002131a7a2e020cc641bfb20744c7cc10c426&mdspid=&spid=800033&netType=0&sid=5500242089&pid=2028597139&timestamp=20260207000213&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=625703337&ParentNodeID=-99&assertID=5500242089&client_ip=218.28.233.106&SecurityKey=20260207000213&promotionId=&mvid=5100180869&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=248d10260fb2ffc29bbd5340eba557d5
仙剑奇侠传,http://www.douzhicloud.site:35455/yy/1382749903
广西卫视 (576p),http://118.81.195.79:9003/hls/27/index.m3u8
http://119.131.24.84:9003/udp/239.253.43.89:5146
#EXTINF:-1,tvg-name="广视课堂 初二" group-title="其他", 广视课堂 初二
抗战经典影片,http://hlsztemgsplive.miguvideo.com:8080/wd-virtuallive5100002089-150/index.m3u8?msisdn=2026020700021309fa3213c19449bab04f30f5b0b1c48a&mdspid=&spid=800033&netType=0&sid=5500002717&pid=2028597139&timestamp=20260207000213&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=617432318&ParentNodeID=-99&assertID=5500002717&client_ip=218.28.233.106&SecurityKey=20260207000213&promotionId=&mvid=5100002089&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5898dfc7bb27eeec174fefb1fcfc1098
西游记续集,http://www.douzhicloud.site:35455/douyu/3113309
康巴卫视 (720p) [Not 24/7],http://scgctvshow.sctv.com/hdlive/kangba/1.m3u8
http://119.131.24.84:9003/udp/239.253.43.90:5146
#EXTINF:-1,tvg-name="广视课堂 初三" group-title="其他", 广视课堂 初三
新片放映厅,http://hlsztemgsplive.miguvideo.com:8080/wd-virtuallive5100030975-150/index.m3u8?msisdn=202602070002131b75fec29fe849d08a0be2d6689a3576&mdspid=&spid=800033&netType=0&sid=5500035175&pid=2028597139&timestamp=20260207000213&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=619495952&ParentNodeID=-99&assertID=5500035175&client_ip=218.28.233.106&SecurityKey=20260207000213&promotionId=&mvid=5100030975&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=421b3def9d50da8bca10d0a3a182119a
我是特种兵之利刃出鞘,http://www.douzhicloud.site:35455/yy/37999586
徐州經濟生活 (1080p),http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221225947/index.m3u8
http://119.131.24.84:9003/udp/239.253.43.91:5146
#EXTINF:-1,tvg-name="广视课堂 高一" group-title="其他", 广视课堂 高一
CHC影迷电影,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/chcymdy/51/20250415/index.m3u8?msisdn=20260207000213e2fbbbdace054b0d8d7d3687fa143329&mdspid=&spid=699004&netType=0&sid=5910022176&pid=2028597139&timestamp=20260207000213&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=952383261&ParentNodeID=-99&assertID=5910022176&client_ip=218.28.233.106&SecurityKey=20260207000213&promotionId=&mvid=5900006704&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=598710d02e68309f38906195ecf15d37
狂飙,http://www.douzhicloud.site:35455/yy/1355142167
房山电视台 (576p),https://live.funhillrm.com/2/playlist.m3u8
http://119.131.24.84:9003/udp/239.253.43.92:5146
#EXTINF:-1,tvg-name="广视课堂 高二" group-title="其他", 广视课堂 高二
和美乡途轮播台,http://hlsztemgsplive.miguvideo.com:8080/migu/virtuallive2/5900002411/51/20210706/index.m3u8?msisdn=2026020700021377db4fc00fe74ef386e59eda47bef1e8&mdspid=&spid=800033&netType=0&sid=5910019525&pid=2028597139&timestamp=20260207000213&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=713591450&ParentNodeID=-99&assertID=5910019525&client_ip=218.28.233.106&SecurityKey=20260207000213&promotionId=&mvid=5900002421&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e90aa1c580c91eed1d6246a844340555
三国演义,http://www.douzhicloud.site:35455/huya/11602081
敦煌电视台 (1080p),http://117.156.28.119/270000001111/1110000028/index.m3u8
http://119.131.24.84:9003/udp/239.253.43.93:5146
#EXTINF:-1,tvg-name="深圳卫视" group-title="卫视", 深圳卫视
南方影视,http://hlsztemgsplive.miguvideo.com:8080/wd_r1/2018/nfmedia/nfys/1000/index.m3u8?msisdn=20260207000213b51e9df00e074f748160de6f359ad5aa&mdspid=&spid=699054&netType=0&sid=2206173738&pid=2028597139&timestamp=20260207000213&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=614961829&ParentNodeID=-99&assertID=2206173738&client_ip=218.28.233.106&SecurityKey=20260207000213&promotionId=&mvid=2206173738&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=49f5455cff7a60fa88c1f1bd816b8166
西游记,http://www.douzhicloud.site:35455/huya/26355861
江苏体育 (576p),http://183.207.248.71/gitv/live1/G_JSTY/G_JSTY
http://119.131.24.84:9003/udp/239.77.0.55:5146
#EXTINF:-1,tvg-name="深圳卫视" group-title="卫视", 深圳卫视
中国天气,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/zgtq/51/20251103/index.m3u8?msisdn=20260207000213a6e3aded4d074082971dc085b34302e5&mdspid=&spid=600697&netType=0&sid=5910022296&pid=2028597139&timestamp=20260207000213&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=959986621&ParentNodeID=-99&assertID=5910022296&client_ip=218.28.233.106&SecurityKey=20260207000213&promotionId=&mvid=5900006772&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=7ac92f57cdf945f84050e5f30c892f53
新白娘子传奇,http://www.douzhicloud.site:35455/yy/1354490667
江苏公共 (576p),http://183.207.248.71/gitv/live1/G_JSGG/G_JSGG
http://119.131.24.84:9003/udp/239.77.1.21:5146
#EXTINF:-1,tvg-name="深圳卫视高清" group-title="卫视", 深圳卫视高清
熊猫频道01高清,http://hlsztemgsplive.miguvideo.com:8080/ws_x/2018/xiongmao/HD/2000/index.m3u8?msisdn=202602070002147cfa3105a9a445c0bb44743f279e0f32&mdspid=&spid=699004&netType=0&sid=2202634723&pid=2028597139&timestamp=20260207000214&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609158151&ParentNodeID=-99&assertID=2202634723&client_ip=218.28.233.106&SecurityKey=20260207000214&promotionId=&mvid=2202634723&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=31600c12bd80d728e8786f846151c40b
乌龙闯情关,http://www.douzhicloud.site:35455/huya/26355767
江苏卫视 (1080p) [Not 24/7],http://183.207.248.71/cntv/live1/HD-2500k-1080P-jiangsustv/HD-2500k-1080P-jiangsustv
http://119.131.24.84:9003/udp/239.77.1.3:5146
#EXTINF:-1,tvg-name="深圳卫视高清" group-title="卫视", 深圳卫视高清
熊猫频道1,http://hlsztemgsplive.miguvideo.com:8080/envivo_x/2018/SD/xiongmao01/1000/index.m3u8?msisdn=20260207000214304982fd1b794f43bb1b250ddd8be097&mdspid=&spid=699004&netType=0&sid=2200200699&pid=2028597139&timestamp=20260207000214&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608933610&ParentNodeID=-99&assertID=2200200699&client_ip=218.28.233.106&SecurityKey=20260207000214&promotionId=&mvid=2200200699&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c84d134f4e34a58f9d3ae2cf84537686
柳舟计,http://www.douzhicloud.site:35455/huya/23860039
江苏城市 (576p),http://183.207.248.71/gitv/live1/G_JSCS/G_JSCS
http://119.131.24.84:9003/udp/239.77.1.148:5146
#EXTINF:-1,tvg-name="深圳卫视高清" group-title="卫视", 深圳卫视高清
熊猫频道2,http://hlsztemgsplive.miguvideo.com:8080/envivo_x/2018/SD/xiongmao02/1000/index.m3u8?msisdn=20260207000214f5811983566c40aba7d9c0937780ed60&mdspid=&spid=699004&netType=0&sid=2200200717&pid=2028597139&timestamp=20260207000214&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608933640&ParentNodeID=-99&assertID=2200200717&client_ip=218.28.233.106&SecurityKey=20260207000214&promotionId=&mvid=2200200717&mcid=500020&playurlVersion=WX-A1-9.1.1.3-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=469681a1fd005970bea5954ab6903214
与凤行,http://www.douzhicloud.site:35455/huya/26355866
江苏影视 (576p) [Not 24/7],http://183.207.248.71/gitv/live1/G_JSYS/G_JSYS
http://119.131.24.84:9003/udp/239.77.0.92:5146
#EXTINF:-1,tvg-name="深圳卫视超清" group-title="卫视", 深圳卫视超清
